cosecha,maduracion,saldo,provision,pdponderado,rango_pd,Enalta_Privada,Bex,A,B,C,ConsumoOtros,Pyme,NoBanco,Gremio,Otros,Missing
202208,14,257106950.670000,3015124.9082,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,33,72213990.720000,238558.6239,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,35,61352715.150000,393570.2422,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,29,95784674.870000,407064.0812,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,34,66763057.940000,107092.7495,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,36,56555932.120000,70311.8042,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,24,134874267.160000,941585.4480,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,31,83323616.020000,603977.8028,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,37,52726821.700000,292112.9495,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,27,110331635.510000,584388.8262,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202209,6,403174969.570000,6682517.7902,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,3,490452173.820000,5496506.0859,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,1,578911609.630000,-625635.4317,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,0,657337313.990000,6699141.0691,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,29,94187111.730000,430981.7179,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,9,335300063.770000,4982249.5047,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,2,529008938.130000,1680280.5446,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,13,261965587.330000,2955137.4232,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,5,433315314.630000,5593454.0976,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,4,458127467.180000,5502723.6290,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,7,378311096.910000,6532462.2000,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,17,208583201.730000,1471043.2330,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,22,152552565.750000,1023064.5172,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,36,53900251.880000,11788.5692,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,18,195058222.200000,1696389.9500,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,15,234711865.190000,1332974.3909,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,12,278127827.820000,2442303.9282,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,28,100335215.130000,708266.0010,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,16,221778309.610000,1869584.0714,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,32,74982757.790000,257033.8560,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,34,64066415.750000,255446.5984,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,11,295164425.980000,2541508.9980,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,25,124078556.090000,814778.5118,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,33,69268171.470000,113530.0312,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,30,86954888.610000,594326.0793,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,23,143248420.810000,1227605.8572,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,10,314335315.790000,4899535.3835,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,14,247682277.790000,2549049.0778,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,8,355788166.660000,4309111.0362,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,27,107299141.390000,462050.7872,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,21,163366890.300000,1739476.4068,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,35,58953159.880000,399792.3007,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,19,182642393.720000,1679724.3943,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,20,171707276.950000,1478273.0842,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,24,133255354.040000,315864.7947,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,31,80928103.130000,496918.1631,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202209,26,115526498.990000,940013.5605,0.056207,3. Medio II,0.094621,0.417915,0.236336,0.101061,0.031344,0.061412,0.017453,0.009488,0.029477,0.000545,0.000000
202210,5,475231561.360000,7038733.3759,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,3,543998271.210000,5760395.7920,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,2,587540008.700000,1867882.6506,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,1,646135336.010000,-577022.4792,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,21,171262051.870000,1233826.1374,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,14,268983597.200000,2622043.6595,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,26,119189831.850000,636749.4460,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,31,83728841.230000,463389.9049,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,23,148138832.520000,908986.5139,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,18,209810555.200000,1787569.1158,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,8,391842116.870000,6394479.5245,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,7,416864559.100000,6584222.8679,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,0,719046809.470000,7397715.0451,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,12,301850895.760000,4013982.9633,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,20,184825856.740000,1681617.6211,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,11,322898296.620000,2621327.4277,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,6,447199264.140000,7522843.4965,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,16,238580981.420000,1846130.3495,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,35,60402441.250000,187493.6687,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,13,283701850.540000,1910236.3902,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,4,511089774.000000,5294504.9443,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,25,127002057.920000,500391.2066,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,10,344473958.950000,3830328.2238,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,9,366528483.830000,5414268.6459,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,24,136394069.000000,1151759.3703,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,17,224268349.500000,2353642.9565,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,33,71676743.650000,213804.9537,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,29,96406482.490000,593621.0865,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,22,159814509.000000,1536950.7335,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,27,111123681.950000,679394.4670,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,15,253680341.250000,2674820.5131,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,28,103970612.590000,602808.1648,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,32,77252511.590000,116524.3492,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,34,65729667.340000,137020.8809,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,19,196475455.620000,2160933.5344,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202210,30,90017380.490000,395381.5380,0.065433,3. Medio II,0.102913,0.404398,0.258797,0.106266,0.023123,0.058064,0.009337,0.008685,0.027099,0.000122,0.000000
202211,6,447336755.990000,6553408.7984,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,4,501594496.510000,6552521.1144,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,3,541757687.000000,4115135.6285,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,2,579621396.170000,1497236.1678,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,18,213273982.590000,2150167.7594,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,17,227840967.920000,2449748.9563,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,14,275765905.200000,2803259.5852,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,5,476333380.870000,7390792.5628,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,1,641995299.740000,-455396.1290,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,9,370013449.470000,4417519.2173,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,16,243217944.220000,2559328.2733,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,10,348782758.150000,3273758.2700,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,0,711193219.460000,7133192.1000,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,19,201737619.430000,2079919.7004,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,33,73604717.240000,465479.2139,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,12,308352653.810000,2781885.4930,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,11,327865561.620000,4399645.4103,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,7,420925089.260000,6977767.7021,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,15,258472051.140000,2598025.0810,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,8,392520737.670000,6230304.8128,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,20,188047676.220000,1514569.4458,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,28,107824989.100000,982870.9955,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,27,115130805.660000,334129.0858,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,34,68084718.910000,336265.3850,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,13,291932288.890000,2780889.5528,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,30,92492295.950000,577301.3148,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,21,176621412.250000,1527669.0382,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,29,99866021.680000,572980.5392,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,23,153219219.330000,994696.5993,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,22,164173403.350000,680196.8926,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,24,141109487.450000,668925.5109,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,31,85622899.930000,777966.1305,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,25,131391419.200000,890491.2084,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,26,123269535.580000,892393.3269,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202211,32,79441474.720000,394726.8218,0.066278,3. Medio II,0.110907,0.414237,0.248229,0.112003,0.019130,0.050646,0.010381,0.008002,0.024547,0.000139,0.000000
202212,9,309546339.660000,2853135.4093,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,3,452562828.030000,4595280.1638,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,1,542135030.290000,-684845.3522,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,12,257230555.660000,2142442.4126,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,30,75812157.430000,750586.3598,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,10,290538375.600000,2808962.7384,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,8,328936990.720000,3150147.1957,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,2,493772477.050000,1172432.6846,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,0,616241387.500000,6367837.5788,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,11,273047999.950000,2462740.4016,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,5,399986478.810000,5097440.9814,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,4,425202071.750000,5808470.2231,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,13,241520234.560000,2443328.4498,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,15,212077939.390000,2434736.1331,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,6,375542421.870000,5736808.7926,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,24,115930118.010000,750918.7735,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,7,351106889.360000,4741014.5868,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,21,144824862.500000,635828.7210,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,16,199018885.930000,1869154.3442,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,19,166057614.570000,1270521.8895,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,18,177046399.700000,1258676.7090,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,33,60279170.750000,-81112.4306,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,14,226287101.880000,2152512.7788,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,25,107714224.740000,770508.3569,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,27,93573136.950000,628212.9710,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,23,124953917.330000,833528.3709,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,20,155736030.620000,797323.0395,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,17,186797734.650000,1856118.6781,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,29,81624679.250000,539224.7522,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,26,100414843.880000,391612.5245,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,28,87168612.680000,618883.8534,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,22,134242036.530000,670906.4092,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,31,69898907.710000,170377.8432,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202212,32,64863704.700000,679168.3600,0.067737,3. Medio II,0.113431,0.422616,0.230576,0.114543,0.020491,0.049095,0.011841,0.010055,0.023779,0.000410,0.000000
202301,3,487806282.730000,5058865.1220,0.073749,3. Medio II,0.125076,0.414350,0.242515,0.105145,0.019823,0.047341,0.010621,0.010104,0.023974,0.000318,0.000458
202301,2,524961214.290000,1756470.4354,0.073749,3. Medio II,0.125076,0.414350,0.242515,0.105145,0.019823,0.047341,0.010621,0.010104,0.023974,0.000318,0.000458
202301,1,586518792.810000,-539054.0913,0.073749,3. Medio II,0.125076,0.414350,0.242515,0.105145,0.019823,0.047341,0.010621,0.010104,0.023974,0.000318,0.000458
202301,16,205835523.920000,2153842.6932,0.073749,3. Medio II,0.125076,0.414350,0.242515,0.105145,0.019823,0.047341,0.010621,0.010104,0.023974,0.000318,0.000458
202301,15,220408175.230000,2141176.2130,0.073749,3. Medio II,0.125076,0.414350,0.242515,0.105145,0.019823,0.047341,0.010621,0.010104,0.023974,0.000318,0.000458
202301,12,268291141.560000,2509252.8184,0.073749,3. Medio II,0.125076,0.414350,0.242515,0.105145,0.019823,0.047341,0.010621,0.010104,0.023974,0.000318,0.000458
202301,7,371039335.610000,4479511.5027,0.073749,3. Medio II,0.125076,0.414350,0.242515,0.105145,0.019823,0.047341,0.010621,0.010104,0.023974,0.000318,0.000458
202301,6,397786885.160000,6004913.2627,0.073749,3. Medio II,0.125076,0.414350,0.242515,0.105145,0.019823,0.047341,0.010621,0.010104,0.023974,0.000318,0.000458
202301,17,195119215.620000,1510484.5099,0.073749,3. Medio II,0.125076,0.414350,0.242515,0.105145,0.019823,0.047341,0.010621,0.010104,0.023974,0.000318,0.000458
202301,19,168037814.690000,1117716.8345,0.073749,3. Medio II,0.125076,0.414350,0.242515,0.105145,0.019823,0.047341,0.010621,0.010104,0.023974,0.000318,0.000458
