COSECHA,codmes,producto_f,FLG,SUBP,MADURACION,SALDO
202207,202502,9.PNR Capital de trabajo,1,2,31,390327.98
202207,202502,9.PNR Capital de trabajo,1,1,31,35128.75
202207,202502,9.PNR Capital de trabajo,0,2,31,2415515.0300000007
202207,202502,9.PNR Capital de trabajo,0,1,31,100041.09
202207,202502,9.PNR Capital de trabajo,1,5,31,272245.26
202207,202503,9.PNR Capital de trabajo,0,1,32,102827.59999999999
202207,202503,9.PNR Capital de trabajo,1,2,32,409669.45999999996
202207,202503,9.PNR Capital de trabajo,0,2,32,1870243.0899999999
202207,202503,9.PNR Capital de trabajo,0,5,32,1988351.53
202207,202503,9.PNR Capital de trabajo,1,1,32,56105.020000000004
202207,202503,9.PNR Capital de trabajo,1,5,32,152974.1
202207,202504,9.PNR Capital de trabajo,1,5,33,126845.69
202207,202504,9.PNR Capital de trabajo,0,5,33,1436895.0700000003
202207,202504,9.PNR Capital de trabajo,1,2,33,305168.4
202207,202504,9.PNR Capital de trabajo,0,2,33,1419052.8499999999
202207,202504,9.PNR Capital de trabajo,1,1,33,31185.83
202207,202504,9.PNR Capital de trabajo,0,1,33,110685.98999999999
202207,202505,9.PNR Capital de trabajo,0,1,34,42943.18000000001
202207,202505,9.PNR Capital de trabajo,0,2,34,1062156.6300000001
202207,202505,9.PNR Capital de trabajo,1,1,34,49079.39
202207,202505,9.PNR Capital de trabajo,0,5,34,1361685.75
202207,202505,9.PNR Capital de trabajo,1,2,34,230098.47000000003
202207,202505,9.PNR Capital de trabajo,1,5,34,57566.28
202208,202208,9.PNR Capital de trabajo,0,5,0,2.781544838E8
202208,202208,9.PNR Capital de trabajo,1,2,0,6903417.869999999
202208,202208,9.PNR Capital de trabajo,1,1,0,586800.0
202208,202208,9.PNR Capital de trabajo,0,2,0,1.7646461442999998E8
202208,202208,9.PNR Capital de trabajo,0,1,0,2.014041791E8
202208,202208,9.PNR Capital de trabajo,1,5,0,1.042139542E7
202208,202209,9.PNR Capital de trabajo,0,1,1,1.5679191544E8
202208,202209,9.PNR Capital de trabajo,0,2,1,1.3261919439999998E8
202208,202209,9.PNR Capital de trabajo,1,2,1,5832249.23
202208,202209,9.PNR Capital de trabajo,1,5,1,1.0437939840000002E7
202208,202209,9.PNR Capital de trabajo,1,1,1,534766.11
202208,202209,9.PNR Capital de trabajo,0,5,1,1.9732560611999995E8
202208,202210,9.PNR Capital de trabajo,0,5,2,1.7543197411E8
202208,202210,9.PNR Capital de trabajo,1,2,2,4872676.340000001
202208,202210,9.PNR Capital de trabajo,1,1,2,5847987.83
202208,202210,9.PNR Capital de trabajo,1,5,2,7980302.78
202208,202210,9.PNR Capital de trabajo,0,2,2,1.2164585654000002E8
202208,202210,9.PNR Capital de trabajo,0,1,2,1.2706046624000001E8
202208,202211,9.PNR Capital de trabajo,0,1,3,9.654333246E7
202208,202211,9.PNR Capital de trabajo,1,2,3,7838937.02
202208,202211,9.PNR Capital de trabajo,1,5,3,1.598979729E7
202208,202211,9.PNR Capital de trabajo,0,5,3,1.5341961602E8
202208,202211,9.PNR Capital de trabajo,0,2,3,1.0851928665E8
202208,202211,9.PNR Capital de trabajo,1,1,3,1.6091655489999998E7
202208,202212,9.PNR Capital de trabajo,1,5,4,2.4173983959999997E7
202208,202212,9.PNR Capital de trabajo,0,2,4,1.0179018880000001E8
202208,202212,9.PNR Capital de trabajo,1,1,4,2.1920219360000003E7
202208,202212,9.PNR Capital de trabajo,0,1,4,7.802438649E7
202208,202212,9.PNR Capital de trabajo,0,5,4,1.6184962895000005E8
202208,202212,9.PNR Capital de trabajo,1,2,4,9832185.609999998
202208,202301,9.PNR Capital de trabajo,0,1,5,6.69527863E7
202208,202301,9.PNR Capital de trabajo,1,1,5,1.616061295E7
202208,202301,9.PNR Capital de trabajo,1,2,5,9550197.95
202208,202301,9.PNR Capital de trabajo,0,5,5,1.4803738406E8
202208,202301,9.PNR Capital de trabajo,0,2,5,9.188909460000001E7
202208,202301,9.PNR Capital de trabajo,1,5,5,2.3948005150000002E7
202208,202302,9.PNR Capital de trabajo,1,1,6,9681104.299999999
202208,202302,9.PNR Capital de trabajo,0,1,6,5.3564121739999995E7
202208,202302,9.PNR Capital de trabajo,0,2,6,8.178786959E7
202208,202302,9.PNR Capital de trabajo,1,2,6,4600213.83
202208,202302,9.PNR Capital de trabajo,0,5,6,1.1319037719E8
202208,202302,9.PNR Capital de trabajo,1,5,6,1.215842222E7
202208,202303,9.PNR Capital de trabajo,1,5,7,1.2650574110000001E7
202208,202303,9.PNR Capital de trabajo,1,1,7,8787321.990000002
202208,202303,9.PNR Capital de trabajo,0,1,7,4.8274829279999994E7
202208,202303,9.PNR Capital de trabajo,1,2,7,4736486.05
202208,202303,9.PNR Capital de trabajo,0,5,7,1.3359350069E8
202208,202303,9.PNR Capital de trabajo,0,2,7,8.028005905E7
202208,202304,9.PNR Capital de trabajo,1,1,8,7934436.28
202208,202304,9.PNR Capital de trabajo,0,5,8,1.2978795065E8
202208,202304,9.PNR Capital de trabajo,1,5,8,1.2599975920000002E7
202208,202304,9.PNR Capital de trabajo,0,1,8,4.0785430870000005E7
202208,202304,9.PNR Capital de trabajo,1,2,8,5256017.180000001
202208,202304,9.PNR Capital de trabajo,0,2,8,7.448014089E7
202208,202305,9.PNR Capital de trabajo,0,2,9,6.492460968000001E7
202208,202305,9.PNR Capital de trabajo,1,1,9,6443581.710000001
202208,202305,9.PNR Capital de trabajo,1,2,9,5251024.05
202208,202305,9.PNR Capital de trabajo,0,5,9,1.0878529399E8
202208,202305,9.PNR Capital de trabajo,0,1,9,2.9383863700000003E7
202208,202305,9.PNR Capital de trabajo,1,5,9,1.135202824E7
202208,202306,9.PNR Capital de trabajo,0,5,10,8.994666887000002E7
202208,202306,9.PNR Capital de trabajo,0,1,10,2.1753707359999996E7
202208,202306,9.PNR Capital de trabajo,1,1,10,3977722.8200000008
202208,202306,9.PNR Capital de trabajo,1,5,10,1.1069462770000001E7
202208,202306,9.PNR Capital de trabajo,1,2,10,5741480.91
202208,202306,9.PNR Capital de trabajo,0,2,10,5.731394671000001E7
202208,202307,9.PNR Capital de trabajo,1,2,11,5164240.2700000005
202208,202307,9.PNR Capital de trabajo,1,1,11,3051159.2199999997
202208,202307,9.PNR Capital de trabajo,1,5,11,1.053403612E7
202208,202307,9.PNR Capital de trabajo,0,5,11,8.068361887E7
202208,202307,9.PNR Capital de trabajo,0,1,11,1.4821006599999996E7
202208,202307,9.PNR Capital de trabajo,0,2,11,5.233599411000001E7
202208,202308,9.PNR Capital de trabajo,0,2,12,4.693599632E7
202208,202308,9.PNR Capital de trabajo,1,1,12,2072303.0000000002
202208,202308,9.PNR Capital de trabajo,1,5,12,6630218.319999999
202208,202308,9.PNR Capital de trabajo,0,1,12,8933002.01
202208,202308,9.PNR Capital de trabajo,1,2,12,4447286.66
202208,202308,9.PNR Capital de trabajo,0,5,12,7.369837655E7
202208,202309,9.PNR Capital de trabajo,0,2,13,4.1779726300000004E7
202208,202309,9.PNR Capital de trabajo,1,1,13,1437146.73
202208,202309,9.PNR Capital de trabajo,0,1,13,6930762.499999999
202208,202309,9.PNR Capital de trabajo,0,5,13,6.6872461440000005E7
202208,202309,9.PNR Capital de trabajo,1,2,13,3995358.95
202208,202309,9.PNR Capital de trabajo,1,5,13,5750871.85
202208,202310,9.PNR Capital de trabajo,0,5,14,6.087266940000002E7
202208,202310,9.PNR Capital de trabajo,0,2,14,3.758607439E7
202208,202310,9.PNR Capital de trabajo,1,1,14,1134175.74
202208,202310,9.PNR Capital de trabajo,1,2,14,3987218.2
202208,202310,9.PNR Capital de trabajo,0,1,14,5730291.65
202208,202310,9.PNR Capital de trabajo,1,5,14,6556472.610000001
202208,202311,9.PNR Capital de trabajo,0,1,15,4296209.640000001
202208,202311,9.PNR Capital de trabajo,1,5,15,5148054.540000001
202208,202311,9.PNR Capital de trabajo,1,1,15,634755.1300000001
202208,202311,9.PNR Capital de trabajo,1,2,15,3116479.73
202208,202311,9.PNR Capital de trabajo,0,2,15,3.3838501279999994E7
202208,202311,9.PNR Capital de trabajo,0,5,15,5.162208015E7
202208,202312,9.PNR Capital de trabajo,1,1,16,487311.39999999997
202208,202312,9.PNR Capital de trabajo,1,2,16,2455271.79
202208,202312,9.PNR Capital de trabajo,1,5,16,4568454.94
202208,202312,9.PNR Capital de trabajo,0,2,16,3.0979712419999998E7
202208,202312,9.PNR Capital de trabajo,0,5,16,4.876051521999999E7
202208,202312,9.PNR Capital de trabajo,0,1,16,3061266.71
202208,202401,9.PNR Capital de trabajo,0,2,17,2.775306275E7
202208,202401,9.PNR Capital de trabajo,1,5,17,3937915.2500000005
202208,202401,9.PNR Capital de trabajo,0,1,17,1768210.1700000002
202208,202401,9.PNR Capital de trabajo,1,2,17,1507328.69
202208,202401,9.PNR Capital de trabajo,0,5,17,4.163326872999999E7
202208,202401,9.PNR Capital de trabajo,1,1,17,246507.63999999998
202208,202402,9.PNR Capital de trabajo,1,2,18,1525384.7999999998
202208,202402,9.PNR Capital de trabajo,1,5,18,3197890.0500000003
202208,202402,9.PNR Capital de trabajo,1,1,18,174097.13999999998
202208,202402,9.PNR Capital de trabajo,0,2,18,2.367587644E7
202208,202402,9.PNR Capital de trabajo,0,5,18,3.2949678919999998E7
202208,202402,9.PNR Capital de trabajo,0,1,18,445159.9699999999
202208,202403,9.PNR Capital de trabajo,0,5,19,2.757776398E7
202208,202403,9.PNR Capital de trabajo,0,2,19,2.0843244740000002E7
202208,202403,9.PNR Capital de trabajo,1,1,19,159442.4
202208,202403,9.PNR Capital de trabajo,1,5,19,3232047.5700000003
202208,202403,9.PNR Capital de trabajo,0,1,19,208448.55
202208,202403,9.PNR Capital de trabajo,1,2,19,1574129.7200000002
202208,202404,9.PNR Capital de trabajo,1,1,20,105709.08
202208,202404,9.PNR Capital de trabajo,0,5,20,2.422172332E7
202208,202404,9.PNR Capital de trabajo,0,2,20,1.778113705E7
202208,202404,9.PNR Capital de trabajo,1,5,20,2056488.2200000002
202208,202404,9.PNR Capital de trabajo,0,1,20,171175.83999999997
202208,202404,9.PNR Capital de trabajo,1,2,20,916557.2000000001
202208,202405,9.PNR Capital de trabajo,0,2,21,1.439509536E7
202208,202405,9.PNR Capital de trabajo,0,5,21,1.9951611229999997E7
202208,202405,9.PNR Capital de trabajo,1,2,21,1477662.5499999998
202208,202405,9.PNR Capital de trabajo,1,5,21,1971722.9300000002
202208,202405,9.PNR Capital de trabajo,1,1,21,40108.49
202208,202405,9.PNR Capital de trabajo,0,1,21,181585.61
202208,202406,9.PNR Capital de trabajo,1,5,22,2332692.55
202208,202406,9.PNR Capital de trabajo,1,1,22,36448.66
202208,202406,9.PNR Capital de trabajo,0,2,22,1.255176596E7
202208,202406,9.PNR Capital de trabajo,0,1,22,162859.07000000004
202208,202406,9.PNR Capital de trabajo,0,5,22,1.749499013E7
202208,202406,9.PNR Capital de trabajo,1,2,22,775852.5700000001
202208,202407,9.PNR Capital de trabajo,1,2,23,408273.33
202208,202407,9.PNR Capital de trabajo,1,1,23,6875.21
202208,202407,9.PNR Capital de trabajo,0,5,23,1.118717292E7
202208,202407,9.PNR Capital de trabajo,1,5,23,1506308.25
202208,202407,9.PNR Capital de trabajo,0,1,23,110422.18000000001
202208,202407,9.PNR Capital de trabajo,0,2,23,9356104.679999998
202208,202408,9.PNR Capital de trabajo,1,1,24,29729.239999999998
202208,202408,9.PNR Capital de trabajo,0,2,24,7027047.449999999
202208,202408,9.PNR Capital de trabajo,1,5,24,1395914.6700000002
202208,202408,9.PNR Capital de trabajo,1,2,24,320451.75
202208,202408,9.PNR Capital de trabajo,0,5,24,7807277.47
202208,202408,9.PNR Capital de trabajo,0,1,24,101751.9
202208,202409,9.PNR Capital de trabajo,1,1,25,6166.59
202208,202409,9.PNR Capital de trabajo,1,2,25,316398.51
202208,202409,9.PNR Capital de trabajo,0,2,25,6062359.780000003
202208,202409,9.PNR Capital de trabajo,0,5,25,6043156.960000001
202208,202409,9.PNR Capital de trabajo,1,5,25,1123407.0799999998
202208,202409,9.PNR Capital de trabajo,0,1,25,88097.28
202208,202410,9.PNR Capital de trabajo,1,1,26,13270.130000000001
202208,202410,9.PNR Capital de trabajo,1,2,26,210761.7
202208,202410,9.PNR Capital de trabajo,0,1,26,81322.01000000001
202208,202410,9.PNR Capital de trabajo,0,5,26,5409146.79
202208,202410,9.PNR Capital de trabajo,0,2,26,5485789.8100000005
202208,202410,9.PNR Capital de trabajo,1,5,26,1484783.77
202208,202411,9.PNR Capital de trabajo,1,1,27,35564.8
202208,202411,9.PNR Capital de trabajo,0,5,27,4424737.59
202208,202411,9.PNR Capital de trabajo,1,2,27,247653.47999999998
202208,202411,9.PNR Capital de trabajo,0,2,27,4650827.090000001
202208,202411,9.PNR Capital de trabajo,1,5,27,1096915.63
202208,202411,9.PNR Capital de trabajo,0,1,27,74054.46
202208,202412,9.PNR Capital de trabajo,0,2,28,4365159.8100000005
202208,202412,9.PNR Capital de trabajo,1,5,28,659666.37
202208,202412,9.PNR Capital de trabajo,0,5,28,4665655.380000001
202208,202412,9.PNR Capital de trabajo,1,2,28,202417.24
202208,202412,9.PNR Capital de trabajo,0,1,28,65042.850000000006
202208,202412,9.PNR Capital de trabajo,1,1,28,34342.51
202208,202501,9.PNR Capital de trabajo,1,1,29,22128.62
202208,202501,9.PNR Capital de trabajo,0,1,29,71727.97
202208,202501,9.PNR Capital de trabajo,1,2,29,65132.130000000005
202208,202501,9.PNR Capital de trabajo,0,5,29,3881878.8000000007
202208,202501,9.PNR Capital de trabajo,0,2,29,3914765.670000002
202208,202501,9.PNR Capital de trabajo,1,5,29,664712.25
202208,202502,9.PNR Capital de trabajo,1,2,30,114934.85
202208,202502,9.PNR Capital de trabajo,0,5,30,3256145.6299999994
202208,202502,9.PNR Capital de trabajo,0,1,30,60303.53
202208,202502,9.PNR Capital de trabajo,1,5,30,757437.08
202208,202502,9.PNR Capital de trabajo,0,2,30,3236554.150000001
202208,202502,9.PNR Capital de trabajo,1,1,30,27591.9
202208,202503,9.PNR Capital de trabajo,0,1,31,52914.86
202208,202503,9.PNR Capital de trabajo,1,2,31,77472.22
202208,202503,9.PNR Capital de trabajo,1,1,31,30556.15
202208,202503,9.PNR Capital de trabajo,0,2,31,2786828.410000001
202208,202503,9.PNR Capital de trabajo,0,5,31,2897215.0500000007
202208,202503,9.PNR Capital de trabajo,1,5,31,789530.98
202208,202504,9.PNR Capital de trabajo,1,1,32,20692.54
202208,202504,9.PNR Capital de trabajo,0,2,32,2232027.3599999994
202208,202504,9.PNR Capital de trabajo,1,2,32,52996.03999999999
202208,202504,9.PNR Capital de trabajo,0,1,32,21721.46
202208,202504,9.PNR Capital de trabajo,1,5,32,625487.01
202208,202504,9.PNR Capital de trabajo,0,5,32,2416088.31
202208,202505,9.PNR Capital de trabajo,1,5,33,286413.03
202208,202505,9.PNR Capital de trabajo,1,2,33,12918.18
202208,202505,9.PNR Capital de trabajo,1,1,33,20199.88
202208,202505,9.PNR Capital de trabajo,0,1,33,40647.130000000005
202208,202505,9.PNR Capital de trabajo,0,2,33,1762281.61
202208,202505,9.PNR Capital de trabajo,0,5,33,2370127.66
202209,202209,9.PNR Capital de trabajo,1,1,0,1934703.95
202209,202209,9.PNR Capital de trabajo,0,2,0,1.7271648484000003E8
202209,202209,9.PNR Capital de trabajo,0,1,0,2.1062409944E8
202209,202209,9.PNR Capital de trabajo,1,2,0,6313877.34
202209,202209,9.PNR Capital de trabajo,1,5,0,1.636150409E7
202209,202209,9.PNR Capital de trabajo,0,5,0,2.8370872881E8
202209,202210,9.PNR Capital de trabajo,1,5,1,1.188097891E7
202209,202210,9.PNR Capital de trabajo,1,1,1,1752654.5
202209,202210,9.PNR Capital de trabajo,0,1,1,1.6254073627999997E8
202209,202210,9.PNR Capital de trabajo,0,2,1,1.3383126914E8
202209,202210,9.PNR Capital de trabajo,1,2,1,4075289.1
202209,202210,9.PNR Capital de trabajo,0,5,1,2.0503222095999998E8
202209,202211,9.PNR Capital de trabajo,0,1,2,1.3858319212000003E8
202209,202211,9.PNR Capital de trabajo,1,1,2,4567853.890000001
202209,202211,9.PNR Capital de trabajo,0,5,2,1.9249913387999997E8
202209,202211,9.PNR Capital de trabajo,1,2,2,2800241.02
202209,202211,9.PNR Capital de trabajo,1,5,2,6659828.800000001
202209,202211,9.PNR Capital de trabajo,0,2,2,1.2444159855E8
202209,202212,9.PNR Capital de trabajo,0,2,3,1.1588626603E8
202209,202212,9.PNR Capital de trabajo,0,1,3,1.1183966768E8
202209,202212,9.PNR Capital de trabajo,1,5,3,2.147630859E7
202209,202212,9.PNR Capital de trabajo,1,1,3,1.5767291090000002E7
202209,202212,9.PNR Capital de trabajo,1,2,3,4956695.07
202209,202212,9.PNR Capital de trabajo,0,5,3,1.9537617135000002E8
202209,202301,9.PNR Capital de trabajo,0,5,4,1.6185686502999997E8
202209,202301,9.PNR Capital de trabajo,1,1,4,2.015127329E7
202209,202301,9.PNR Capital de trabajo,1,5,4,3.160498672E7
202209,202301,9.PNR Capital de trabajo,0,1,4,8.754644567000002E7
202209,202301,9.PNR Capital de trabajo,0,2,4,1.0052122416E8
202209,202301,9.PNR Capital de trabajo,1,2,4,7405011.59
202209,202302,9.PNR Capital de trabajo,1,2,5,4524675.759999999
202209,202302,9.PNR Capital de trabajo,1,1,5,1.247847763E7
202209,202302,9.PNR Capital de trabajo,0,2,5,9.014577145999996E7
202209,202302,9.PNR Capital de trabajo,0,1,5,7.056754528000002E7
202209,202302,9.PNR Capital de trabajo,0,5,5,1.2766870488000001E8
202209,202302,9.PNR Capital de trabajo,1,5,5,1.721816347E7
202209,202303,9.PNR Capital de trabajo,1,2,6,3728348.29
202209,202303,9.PNR Capital de trabajo,1,5,6,1.500467598E7
202209,202303,9.PNR Capital de trabajo,0,5,6,1.5426373525000003E8
202209,202303,9.PNR Capital de trabajo,0,2,6,8.792248992000002E7
202209,202303,9.PNR Capital de trabajo,0,1,6,6.518770999E7
202209,202303,9.PNR Capital de trabajo,1,1,6,1.0473357360000001E7
202209,202304,9.PNR Capital de trabajo,0,2,7,8.077458035E7
202209,202304,9.PNR Capital de trabajo,0,5,7,1.4998124393000004E8
202209,202304,9.PNR Capital de trabajo,1,2,7,4405273.149999999
202209,202304,9.PNR Capital de trabajo,1,1,7,8968895.120000001
202209,202304,9.PNR Capital de trabajo,1,5,7,1.7679564340000004E7
202209,202304,9.PNR Capital de trabajo,0,1,7,5.6632460710000016E7
202209,202305,9.PNR Capital de trabajo,0,2,8,7.230554519E7
202209,202305,9.PNR Capital de trabajo,1,2,8,3774233.1200000006
202209,202305,9.PNR Capital de trabajo,1,5,8,1.3074836940000001E7
202209,202305,9.PNR Capital de trabajo,0,5,8,1.2772009125E8
202209,202305,9.PNR Capital de trabajo,1,1,8,7857194.890000001
202209,202305,9.PNR Capital de trabajo,0,1,8,4.340094428999999E7
202209,202306,9.PNR Capital de trabajo,0,1,9,3.3033379740000002E7
202209,202306,9.PNR Capital de trabajo,1,2,9,4665011.239999999
202209,202306,9.PNR Capital de trabajo,1,5,9,1.6250254049999999E7
202209,202306,9.PNR Capital de trabajo,0,5,9,1.0605186990000002E8
202209,202306,9.PNR Capital de trabajo,0,2,9,6.3173173170000024E7
202209,202306,9.PNR Capital de trabajo,1,1,9,5975591.730000001
202209,202307,9.PNR Capital de trabajo,1,1,10,4089373.03
202209,202307,9.PNR Capital de trabajo,1,5,10,1.38602742E7
202209,202307,9.PNR Capital de trabajo,1,2,10,4116176.54
202209,202307,9.PNR Capital de trabajo,0,1,10,2.5031941000000007E7
202209,202307,9.PNR Capital de trabajo,0,5,10,9.658353807000001E7
202209,202307,9.PNR Capital de trabajo,0,2,10,5.6613757989999995E7
202209,202308,9.PNR Capital de trabajo,0,5,11,8.609248939999999E7
202209,202308,9.PNR Capital de trabajo,1,5,11,1.139968168E7
202209,202308,9.PNR Capital de trabajo,0,2,11,5.188959443E7
202209,202308,9.PNR Capital de trabajo,1,1,11,3001708.4399999995
202209,202308,9.PNR Capital de trabajo,1,2,11,3574972.11
202209,202308,9.PNR Capital de trabajo,0,1,11,1.83450263E7
202209,202309,9.PNR Capital de trabajo,0,1,12,1.243916455E7
202209,202309,9.PNR Capital de trabajo,0,2,12,4.596376743E7
202209,202309,9.PNR Capital de trabajo,0,5,12,7.844700989E7
202209,202309,9.PNR Capital de trabajo,1,2,12,3257008.3600000003
202209,202309,9.PNR Capital de trabajo,1,5,12,8619035.749999998
202209,202309,9.PNR Capital de trabajo,1,1,12,1756733.74
202209,202310,9.PNR Capital de trabajo,0,1,13,1.0283481400000002E7
202209,202310,9.PNR Capital de trabajo,0,5,13,7.454123238000001E7
202209,202310,9.PNR Capital de trabajo,0,2,13,4.188327643999999E7
202209,202310,9.PNR Capital de trabajo,1,5,13,8578775.43
202209,202310,9.PNR Capital de trabajo,1,2,13,3643970.7100000004
202209,202310,9.PNR Capital de trabajo,1,1,13,1695937.2000000002
202209,202311,9.PNR Capital de trabajo,0,5,14,6.310169092999999E7
202209,202311,9.PNR Capital de trabajo,1,2,14,2323325.92
202209,202311,9.PNR Capital de trabajo,0,2,14,3.727230062E7
202209,202311,9.PNR Capital de trabajo,1,5,14,6202972.440000001
202209,202311,9.PNR Capital de trabajo,0,1,14,8009730.029999998
202209,202311,9.PNR Capital de trabajo,1,1,14,1000949.82
202209,202312,9.PNR Capital de trabajo,0,5,15,5.7399200879999995E7
202209,202312,9.PNR Capital de trabajo,1,5,15,6324914.57
202209,202312,9.PNR Capital de trabajo,0,2,15,3.2430301849999994E7
202209,202312,9.PNR Capital de trabajo,1,2,15,2382204.34
202209,202312,9.PNR Capital de trabajo,0,1,15,5666751.87
202209,202312,9.PNR Capital de trabajo,1,1,15,1080607.98
202209,202401,9.PNR Capital de trabajo,1,5,16,4925889.359999999
202209,202401,9.PNR Capital de trabajo,1,1,16,560849.27
202209,202401,9.PNR Capital de trabajo,0,1,16,4190162.64
202209,202401,9.PNR Capital de trabajo,0,2,16,2.990389647E7
202209,202401,9.PNR Capital de trabajo,0,5,16,5.2558033830000006E7
202209,202401,9.PNR Capital de trabajo,1,2,16,2264574.1700000004
202209,202402,9.PNR Capital de trabajo,0,5,17,4.389871614999999E7
202209,202402,9.PNR Capital de trabajo,1,1,17,433233.62000000005
202209,202402,9.PNR Capital de trabajo,0,1,17,2362056.75
202209,202402,9.PNR Capital de trabajo,1,5,17,4241533.94
202209,202402,9.PNR Capital de trabajo,0,2,17,2.5058068900000002E7
202209,202402,9.PNR Capital de trabajo,1,2,17,1872648.3299999998
202209,202403,9.PNR Capital de trabajo,1,1,18,523839.95999999996
202209,202403,9.PNR Capital de trabajo,0,1,18,627064.05
202209,202403,9.PNR Capital de trabajo,0,2,18,2.1744198119999997E7
202209,202403,9.PNR Capital de trabajo,1,5,18,3527853.5900000003
202209,202403,9.PNR Capital de trabajo,1,2,18,1560472.13
202209,202403,9.PNR Capital de trabajo,0,5,18,3.612162596E7
202209,202404,9.PNR Capital de trabajo,1,1,19,407354.34
202209,202404,9.PNR Capital de trabajo,0,5,19,3.029381181E7
202209,202404,9.PNR Capital de trabajo,0,1,19,452500.5199999999
202209,202404,9.PNR Capital de trabajo,0,2,19,1.8624562939999998E7
202209,202404,9.PNR Capital de trabajo,1,2,19,1498320.6699999997
202209,202404,9.PNR Capital de trabajo,1,5,19,3364290.9699999997
202209,202405,9.PNR Capital de trabajo,1,5,20,3694839.1500000004
202209,202405,9.PNR Capital de trabajo,0,1,20,420909.97000000003
202209,202405,9.PNR Capital de trabajo,1,2,20,1535643.1199999999
202209,202405,9.PNR Capital de trabajo,0,5,20,2.658515844E7
202209,202405,9.PNR Capital de trabajo,0,2,20,1.5729823989999998E7
202209,202405,9.PNR Capital de trabajo,1,1,20,245744.69999999998
202209,202406,9.PNR Capital de trabajo,1,1,21,239354.38
202209,202406,9.PNR Capital de trabajo,0,5,21,2.468196762E7
202209,202406,9.PNR Capital de trabajo,0,1,21,328464.33999999997
202209,202406,9.PNR Capital de trabajo,1,5,21,4552065.06
202209,202406,9.PNR Capital de trabajo,1,2,21,941635.4
202209,202406,9.PNR Capital de trabajo,0,2,21,1.379376113E7
202209,202407,9.PNR Capital de trabajo,0,5,22,1.713262808E7
202209,202407,9.PNR Capital de trabajo,1,1,22,148585.59
202209,202407,9.PNR Capital de trabajo,0,2,22,1.052246648E7
202209,202407,9.PNR Capital de trabajo,0,1,22,306819.70999999996
202209,202407,9.PNR Capital de trabajo,1,2,22,576908.37
202209,202407,9.PNR Capital de trabajo,1,5,22,2240660.08
202209,202408,9.PNR Capital de trabajo,1,5,23,1608289.75
202209,202408,9.PNR Capital de trabajo,0,1,23,282168.52
202209,202408,9.PNR Capital de trabajo,0,5,23,1.2335788129999999E7
202209,202408,9.PNR Capital de trabajo,1,1,23,152926.93
202209,202408,9.PNR Capital de trabajo,1,2,23,674264.8999999999
202209,202408,9.PNR Capital de trabajo,0,2,23,7926266.96
202209,202409,9.PNR Capital de trabajo,0,2,24,5518348.050000003
202209,202409,9.PNR Capital de trabajo,0,1,24,241905.90999999997
202209,202409,9.PNR Capital de trabajo,0,5,24,8665176.590000002
202209,202409,9.PNR Capital de trabajo,1,1,24,105311.05
202209,202409,9.PNR Capital de trabajo,1,5,24,1392447.7100000002
202209,202409,9.PNR Capital de trabajo,1,2,24,454769.58
202209,202410,9.PNR Capital de trabajo,1,5,25,940719.55
202209,202410,9.PNR Capital de trabajo,0,1,25,217708.27
202209,202410,9.PNR Capital de trabajo,0,2,25,5438607.460000001
202209,202410,9.PNR Capital de trabajo,0,5,25,7227999.39
202209,202410,9.PNR Capital de trabajo,1,2,25,321196.35
202209,202410,9.PNR Capital de trabajo,1,1,25,125623.91
202209,202411,9.PNR Capital de trabajo,0,2,26,4661000.079999997
202209,202411,9.PNR Capital de trabajo,0,5,26,6385938.839999999
202209,202411,9.PNR Capital de trabajo,1,1,26,59390.53999999999
202209,202411,9.PNR Capital de trabajo,1,5,26,583775.55
202209,202411,9.PNR Capital de trabajo,1,2,26,325764.69
202209,202411,9.PNR Capital de trabajo,0,1,26,164054.22
202209,202412,9.PNR Capital de trabajo,1,1,27,53378.719999999994
202209,202412,9.PNR Capital de trabajo,1,2,27,474254.82
202209,202412,9.PNR Capital de trabajo,0,5,27,5676131.299999998
202209,202412,9.PNR Capital de trabajo,0,2,27,4109797.690000001
202209,202412,9.PNR Capital de trabajo,1,5,27,1179274.36
202209,202412,9.PNR Capital de trabajo,0,1,27,169157.25
202209,202501,9.PNR Capital de trabajo,1,2,28,360952.49000000005
202209,202501,9.PNR Capital de trabajo,1,5,28,1044020.33
202209,202501,9.PNR Capital de trabajo,1,1,28,50119.45
202209,202501,9.PNR Capital de trabajo,0,1,28,124201.58
202209,202501,9.PNR Capital de trabajo,0,2,28,3579240.510000001
202209,202501,9.PNR Capital de trabajo,0,5,28,4870747.66
202209,202502,9.PNR Capital de trabajo,0,1,29,44262.94
202209,202502,9.PNR Capital de trabajo,1,5,29,870640.51
202209,202502,9.PNR Capital de trabajo,1,2,29,328272.51
202209,202502,9.PNR Capital de trabajo,0,2,29,3054776.4200000013
202209,202502,9.PNR Capital de trabajo,0,5,29,4177305.3300000005
202209,202502,9.PNR Capital de trabajo,1,1,29,51111.1
202209,202503,9.PNR Capital de trabajo,0,1,30,41590.04
202209,202503,9.PNR Capital de trabajo,0,2,30,2630526.7900000005
202209,202503,9.PNR Capital de trabajo,1,2,30,375289.28
202209,202503,9.PNR Capital de trabajo,0,5,30,3816613.3500000006
202209,202503,9.PNR Capital de trabajo,1,5,30,627404.23
202209,202503,9.PNR Capital de trabajo,1,1,30,44443.12
