cosecha;codmes;maduracion;saldo_inicial;provisionporc;pdponderado;rango_pd;porcentajeacum;REAL;acumulado30;PRIMERA PARTE;SEGUNDA PARTE;TERCERA;PROYECTADO
202212;202303;3;616241387.50;0.01;0.07;3. Medio II;0.02;11450997.46;0.11;0.01;0.01;0.01;7945545.70
202212;202304;4;616241387.50;0.01;0.07;3. Medio II;0.03;17259688.78;0.11;0.00;0.00;0.00;2135033.71
202212;202305;5;616241387.50;0.01;0.07;3. Medio II;0.04;22357237.54;0.11;0.00;0.00;0.00;-2839185.52
202212;202306;6;616241387.50;0.01;0.07;3. Medio II;0.05;28093828.61;0.11;-0.01;-0.01;-0.01;-6977111.98
202212;202307;7;616241387.50;0.01;0.07;3. Medio II;0.05;32834573.61;0.11;-0.02;-0.02;-0.02;-10278745.67
202212;202308;8;616241387.50;0.01;0.07;3. Medio II;0.06;35984799.58;0.11;-0.02;-0.02;-0.02;-12744086.59
202212;202309;9;616241387.50;0.00;0.07;3. Medio II;0.06;38837997.21;0.11;-0.02;-0.02;-0.02;-14373134.74
202212;202310;10;616241387.50;0.00;0.07;3. Medio II;0.07;41646825.45;0.11;-0.02;-0.02;-0.02;-15165890.13
202212;202311;11;616241387.50;0.00;0.07;3. Medio II;0.07;44109326.03;0.11;-0.02;-0.02;-0.02;-15122352.75
202212;202312;12;616241387.50;0.00;0.07;3. Medio II;0.08;46251997.34;0.11;-0.02;-0.02;-0.02;-14242522.60
202212;202401;13;616241387.50;0.00;0.07;3. Medio II;0.08;48695394.44;0.11;-0.02;-0.02;-0.02;-12526399.68
202212;202402;14;616241387.50;0.00;0.07;3. Medio II;0.08;50847925.61;0.11;-0.02;-0.02;-0.02;-9973983.99
202212;202403;15;616241387.50;0.00;0.07;3. Medio II;0.09;53282695.33;0.11;-0.01;-0.01;-0.01;-6585275.54
202212;202404;16;616241387.50;0.00;0.07;3. Medio II;0.09;55151755.46;0.11;0.00;0.00;0.00;-2360274.31
202212;202405;17;616241387.50;0.00;0.07;3. Medio II;0.09;57007874.52;0.11;0.00;0.05;0.05;33241208.44
202212;202406;18;616241387.50;0.00;0.07;3. Medio II;0.09;58266855.67;0.11;0.01;0.06;0.06;34373167.72
202212;202407;19;616241387.50;0.00;0.07;3. Medio II;0.10;59537545.41;0.11;0.02;0.06;0.06;35417265.92
202212;202408;20;616241387.50;0.00;0.07;3. Medio II;0.10;60334961.77;0.11;0.04;0.06;0.06;36386165.39
202212;202409;21;616241387.50;0.00;0.07;3. Medio II;0.10;60970922.88;0.11;0.05;0.06;0.06;37289974.22
202212;202410;22;616241387.50;0.00;0.07;3. Medio II;0.10;61642009.75;0.11;0.07;0.06;0.06;38136890.14
202212;202411;23;616241387.50;0.00;0.07;3. Medio II;0.10;62475784.35;0.11;0.08;0.06;0.06;38933653.55
202212;202412;24;616241387.50;0.00;0.07;3. Medio II;0.10;63226982.60;0.11;0.10;0.06;0.06;39685873.65
202212;202501;25;616241387.50;0.00;0.07;3. Medio II;0.10;63997284.33;0.11;0.12;0.07;0.07;40398268.29
202212;202502;26;616241387.50;0.00;0.07;3. Medio II;0.10;64388597.61;0.11;0.14;0.07;0.07;41074843.28
202212;202503;27;616241387.50;0.00;0.07;3. Medio II;0.11;65016547.59;0.11;0.16;0.07;0.07;41719028.92
202212;202504;28;616241387.50;0.00;0.07;3. Medio II;0.11;65635253.94;0.11;0.18;0.07;0.07;42333785.16
202212;202505;29;616241387.50;0.00;0.07;3. Medio II;0.11;66174465.16;0.11;0.21;0.07;0.07;42921683.87
202212;202506;30;616241387.50;0.00;0.07;3. Medio II;0.11;66925047.17;0.11;0.23;0.07;0.07;42921683.87
202212;202507;31;616241387.50;0.00;0.07;3. Medio II;0.11;67095129.79;0.11;0.26;0.07;0.07;42921683.87
202212;202508;32;616241387.50;0.00;0.07;3. Medio II;0.11;67774227.80;0.11;0.29;0.07;0.07;42921683.87
202212;202509;33;616241387.50;0.00;0.07;3. Medio II;0.11;67692883.93;0.11;0.32;0.07;0.07;42921683.87
202301;202301;0;654833144.60;0.01;0.07;3. Medio II;0.01;6655069.25;0.10;0.01;0.01;0.01;6548331.45
202301;202302;1;654833144.60;0.00;0.07;3. Medio II;0.01;6116141.57;0.10;0.01;0.01;0.01;5893498.30
202301;202303;2;654833144.60;0.00;0.07;3. Medio II;0.01;7872404.06;0.10;0.03;0.03;0.03;18950086.58
202301;202304;3;654833144.60;0.01;0.07;3. Medio II;0.02;12930990.11;0.10;0.01;0.01;0.01;8134771.97
202301;202305;4;654833144.60;0.01;0.07;3. Medio II;0.03;18653576.96;0.10;0.00;0.00;0.00;-1387283.96
202301;202306;5;654833144.60;0.01;0.07;3. Medio II;0.04;25304717.21;0.10;-0.01;-0.01;-0.01;-9616081.22
202301;202307;6;654833144.60;0.01;0.07;3. Medio II;0.05;31309537.14;0.10;-0.03;-0.03;-0.03;-16551619.80
202301;202308;7;654833144.60;0.01;0.07;3. Medio II;0.05;35789250.68;0.10;-0.03;-0.03;-0.03;-22193899.70
202301;202309;8;654833144.60;0.00;0.07;3. Medio II;0.06;38687542.18;0.10;-0.04;-0.04;-0.04;-26542920.93
202301;202310;9;654833144.60;0.01;0.07;3. Medio II;0.06;42064516.71;0.10;-0.05;-0.05;-0.05;-29598683.48
202301;202311;10;654833144.60;0.00;0.07;3. Medio II;0.07;44566634.16;0.10;-0.05;-0.05;-0.05;-31361187.36
202301;202312;11;654833144.60;0.00;0.07;3. Medio II;0.07;47125722.08;0.10;-0.05;-0.05;-0.05;-31830432.55
202301;202401;12;654833144.60;0.00;0.07;3. Medio II;0.08;49635042.69;0.10;-0.05;-0.05;-0.05;-31006419.08
202301;202402;13;654833144.60;0.00;0.07;3. Medio II;0.08;51198129.41;0.10;-0.04;-0.04;-0.04;-28889146.92
202301;202403;14;654833144.60;0.00;0.07;3. Medio II;0.08;53660302.03;0.10;-0.04;-0.04;-0.04;-25478616.09
202301;202404;15;654833144.60;0.00;0.07;3. Medio II;0.09;55801606.42;0.10;-0.03;-0.03;-0.03;-20774826.59
202301;202405;16;654833144.60;0.00;0.07;3. Medio II;0.09;57955352.63;0.10;-0.02;-0.02;-0.02;-14777778.40
202301;202406;17;654833144.60;0.00;0.07;3. Medio II;0.09;59466052.69;0.10;-0.01;0.06;0.06;37236136.23
202301;202407;18;654833144.60;0.00;0.07;3. Medio II;0.09;60985265.59;0.10;0.00;0.06;0.06;38597562.18
202301;202408;19;654833144.60;0.00;0.07;3. Medio II;0.09;62103065.77;0.10;0.02;0.06;0.06;39853625.99
202301;202409;20;654833144.60;0.00;0.07;3. Medio II;0.10;62802427.57;0.10;0.03;0.06;0.06;41019470.88
202301;202410;21;654833144.60;0.00;0.07;3. Medio II;0.10;63421244.89;0.10;0.05;0.06;0.06;42107193.11
202301;202411;22;654833144.60;0.00;0.07;3. Medio II;0.10;64000772.22;0.10;0.07;0.07;0.07;43126608.30
202301;202412;23;654833144.60;0.00;0.07;3. Medio II;0.10;64588157.55;0.10;0.10;0.07;0.07;44085791.01
202301;202501;24;654833144.60;0.00;0.07;3. Medio II;0.10;65413902.15;0.10;0.12;0.07;0.07;44991463.59
202301;202502;25;654833144.60;0.00;0.07;3. Medio II;0.10;66041232.30;0.10;0.15;0.07;0.07;45849282.25
202301;202503;26;654833144.60;0.00;0.07;3. Medio II;0.10;66740594.10;0.10;0.18;0.07;0.07;46664051.22
202301;202504;27;654833144.60;0.00;0.07;3. Medio II;0.10;67233683.46;0.10;0.21;0.07;0.07;47439885.70
202301;202505;28;654833144.60;0.00;0.07;3. Medio II;0.10;67767372.47;0.10;0.24;0.07;0.07;48180337.64
202301;202506;29;654833144.60;0.00;0.07;3. Medio II;0.10;68063357.05;0.10;0.28;0.07;0.07;48888494.07
202301;202507;30;654833144.60;0.00;0.07;3. Medio II;0.10;68571507.57;0.10;0.31;0.08;0.07;48888494.07
202301;202508;31;654833144.60;0.00;0.07;3. Medio II;0.11;68925772.30;0.10;0.35;0.08;0.07;48888494.07
202301;202509;32;654833144.60;0.00;0.07;3. Medio II;0.11;69283966.03;0.10;0.39;0.08;0.07;48888494.07
202302;202302;0;669457854.27;0.01;0.07;2. Alto;0.01;6788972.10;0.10;0.01;0.01;0.01;6694578.54
202302;202303;1;669457854.27;0.00;0.07;2. Alto;0.01;6281523.05;0.10;0.01;0.01;0.01;6025120.69
202302;202304;2;669457854.27;0.00;0.07;2. Alto;0.01;8567052.16;0.10;0.03;0.03;0.03;19843112.68
202302;202305;3;669457854.27;0.01;0.07;2. Alto;0.02;14267485.79;0.10;0.01;0.01;0.01;8267677.89
202302;202306;4;669457854.27;0.01;0.07;2. Alto;0.03;19835366.76;0.10;0.00;0.00;0.00;-1929732.40
202302;202307;5;669457854.27;0.01;0.07;2. Alto;0.04;26803084.11;0.10;-0.02;-0.02;-0.02;-10749118.19
202302;202308;6;669457854.27;0.01;0.07;2. Alto;0.05;31690795.91;0.10;-0.03;-0.03;-0.03;-18190479.47
202302;202309;7;669457854.27;0.01;0.07;2. Alto;0.05;35094319.64;0.10;-0.04;-0.04;-0.04;-24253816.24
202302;202310;8;669457854.27;0.01;0.07;2. Alto;0.06;39331987.85;0.10;-0.04;-0.04;-0.04;-28939128.51
202302;202311;9;669457854.27;0.00;0.07;2. Alto;0.06;42279610.79;0.10;-0.05;-0.05;-0.05;-32246416.28
202302;202312;10;669457854.27;0.01;0.07;2. Alto;0.07;45703887.71;0.10;-0.05;-0.05;-0.05;-34175679.54
202302;202401;11;669457854.27;0.01;0.07;2. Alto;0.07;49102055.78;0.10;-0.05;-0.05;-0.05;-34726918.30
202302;202402;12;669457854.27;0.00;0.07;2. Alto;0.08;51268421.40;0.10;-0.05;-0.05;-0.05;-33900132.55
202302;202403;13;669457854.27;0.00;0.07;2. Alto;0.08;54039307.45;0.10;-0.05;-0.05;-0.05;-31695322.30
202302;202404;14;669457854.27;0.00;0.07;2. Alto;0.08;56149438.61;0.10;-0.04;-0.04;-0.04;-28112487.54
202302;202405;15;669457854.27;0.00;0.07;2. Alto;0.09;58023251.15;0.10;-0.03;-0.03;-0.03;-23151628.28
202302;202406;16;669457854.27;0.00;0.07;2. Alto;0.09;59445179.63;0.10;-0.03;-0.03;-0.03;-16812744.51
202302;202407;17;669457854.27;0.00;0.07;2. Alto;0.09;60629450.57;0.10;-0.01;0.06;0.06;38314304.14
202302;202408;18;669457854.27;0.00;0.07;2. Alto;0.09;61709286.09;0.10;0.00;0.06;0.06;39726234.92
202302;202409;19;669457854.27;0.00;0.07;2. Alto;0.09;61868617.06;0.10;0.02;0.06;0.06;41028934.52
202302;202410;20;669457854.27;0.00;0.07;2. Alto;0.09;62761004.38;0.10;0.03;0.06;0.06;42238096.96
202302;202411;21;669457854.27;0.00;0.07;2. Alto;0.09;63365524.82;0.10;0.05;0.06;0.06;43366259.46
202302;202412;22;669457854.27;0.00;0.07;2. Alto;0.10;63826781.28;0.10;0.07;0.07;0.07;44423596.17
202302;202501;23;669457854.27;0.00;0.07;2. Alto;0.10;64697745.95;0.10;0.10;0.07;0.07;45418477.04
202302;202502;24;669457854.27;0.00;0.07;2. Alto;0.10;65167705.37;0.10;0.12;0.07;0.07;46357870.78
202302;202503;25;669457854.27;0.00;0.07;2. Alto;0.10;66100929.61;0.10;0.15;0.07;0.07;47247641.11
202302;202504;26;669457854.27;0.00;0.07;2. Alto;0.10;66767040.18;0.10;0.18;0.07;0.07;48092768.73
202302;202505;27;669457854.27;0.00;0.07;2. Alto;0.10;67685536.36;0.10;0.21;0.07;0.07;48897520.18
202302;202506;28;669457854.27;0.00;0.07;2. Alto;0.10;68117336.67;0.10;0.25;0.07;0.07;49665578.13
202302;202507;29;669457854.27;0.00;0.07;2. Alto;0.10;68825623.08;0.10;0.29;0.08;0.08;50400143.34
202302;202508;30;669457854.27;0.00;0.07;2. Alto;0.10;69157674.18;0.10;0.32;0.08;0.08;50400143.34
202302;202509;31;669457854.27;0.00;0.07;2. Alto;0.10;69193824.90;0.10;0.36;0.08;0.08;50400143.34
202303;202303;0;582873823.23;0.01;0.07;3. Medio II;0.01;5962799.21;0.09;0.01;0.01;0.01;5828738.23
202303;202304;1;582873823.23;0.00;0.07;3. Medio II;0.01;5455698.99;0.09;0.01;0.01;0.01;5245864.41
202303;202305;2;582873823.23;0.00;0.07;3. Medio II;0.01;6844687.31;0.09;0.02;0.02;0.02;13629175.33
202303;202306;3;582873823.23;0.01;0.07;3. Medio II;0.02;10832710.00;0.09;0.01;0.01;0.01;7528089.27
202303;202307;4;582873823.23;0.01;0.07;3. Medio II;0.03;15027070.04;0.09;0.00;0.00;0.00;2197963.90
202303;202308;5;582873823.23;0.01;0.07;3. Medio II;0.03;18323804.38;0.09;0.00;0.00;0.00;-2361200.80
202303;202309;6;582873823.23;0.00;0.07;3. Medio II;0.04;21155405.41;0.09;-0.01;-0.01;-0.01;-6149404.81
202303;202310;7;582873823.23;0.00;0.07;3. Medio II;0.04;24014401.52;0.09;-0.02;-0.02;-0.02;-9166648.13
202303;202311;8;582873823.23;0.00;0.07;3. Medio II;0.04;25989178.03;0.09;-0.02;-0.02;-0.02;-11412930.77
202303;202312;9;582873823.23;0.00;0.07;3. Medio II;0.05;28636590.94;0.09;-0.02;-0.02;-0.02;-12888252.73
202303;202401;10;582873823.23;0.00;0.07;3. Medio II;0.05;31187246.79;0.09;-0.02;-0.02;-0.02;-13592614.00
202303;202402;11;582873823.23;0.00;0.07;3. Medio II;0.06;32847271.43;0.09;-0.02;-0.02;-0.02;-13526014.58
202303;202403;12;582873823.23;0.00;0.07;3. Medio II;0.06;35435231.21;0.09;-0.02;-0.02;-0.02;-12688454.48
202303;202404;13;582873823.23;0.00;0.07;3. Medio II;0.06;37391938.63;0.09;-0.02;-0.02;-0.02;-11079933.70
202303;202405;14;582873823.23;0.00;0.07;3. Medio II;0.07;39645911.71;0.09;-0.01;-0.01;-0.01;-8700452.24
202303;202406;15;582873823.23;0.00;0.07;3. Medio II;0.07;41135737.20;0.09;-0.01;-0.01;-0.01;-5550010.08
202303;202407;16;582873823.23;0.00;0.07;3. Medio II;0.07;42335291.53;0.09;0.00;0.00;0.00;-1628607.25
202303;202408;17;582873823.23;0.00;0.07;3. Medio II;0.07;43401950.63;0.09;0.01;0.05;0.05;31339360.07
202303;202409;18;582873823.23;0.00;0.07;3. Medio II;0.08;44314148.16;0.09;0.01;0.06;0.06;32401438.66
202303;202410;19;582873823.23;0.00;0.07;3. Medio II;0.08;45119096.91;0.09;0.03;0.06;0.06;33381065.41
202303;202411;20;582873823.23;0.00;0.07;3. Medio II;0.08;45697307.74;0.09;0.04;0.06;0.06;34290125.09
202303;202412;21;582873823.23;0.00;0.07;3. Medio II;0.08;46196247.73;0.09;0.05;0.06;0.06;35138104.67
202303;202501;22;582873823.23;0.00;0.07;3. Medio II;0.08;46984876.02;0.09;0.07;0.06;0.06;35932697.92
202303;202502;23;582873823.23;0.00;0.07;3. Medio II;0.08;47419699.89;0.09;0.08;0.06;0.06;36680230.64
202303;202503;24;582873823.23;0.00;0.07;3. Medio II;0.08;47887164.70;0.09;0.10;0.06;0.06;37385966.92
202303;202504;25;582873823.23;0.00;0.07;3. Medio II;0.08;48610511.11;0.09;0.12;0.07;0.07;38054334.18
202303;202505;26;582873823.23;0.00;0.07;3. Medio II;0.08;49158412.50;0.09;0.14;0.07;0.07;38689091.63
202303;202506;27;582873823.23;0.00;0.07;3. Medio II;0.09;49544857.85;0.09;0.16;0.07;0.07;39293458.27
202303;202507;28;582873823.23;0.00;0.07;3. Medio II;0.09;49895165.02;0.09;0.18;0.07;0.07;39870211.71
202303;202508;29;582873823.23;0.00;0.07;3. Medio II;0.09;50245472.18;0.09;0.21;0.07;0.07;40421765.35
202303;202509;30;582873823.23;0.00;0.07;3. Medio II;0.09;50342229.24;0.09;0.23;0.07;0.07;40421765.35
202304;202304;0;416538001.78;0.01;0.07;3. Medio II;0.01;4251186.85;;0.01;0.01;0.01;4165380.02
202304;202305;1;416538001.78;0.00;0.07;3. Medio II;0.01;3869638.04;;0.01;0.01;0.01;3748842.02
202304;202306;2;416538001.78;0.00;0.07;3. Medio II;0.01;5307110.68;;0.03;0.03;0.03;11738930.13
202304;202307;3;416538001.78;0.01;0.07;3. Medio II;0.02;9335033.16;;0.01;0.01;0.01;5206253.66
202304;202308;4;416538001.78;0.00;0.07;3. Medio II;0.03;11197791.10;;0.00;0.00;0.00;-541173.58
202304;202309;5;416538001.78;0.01;0.07;3. Medio II;0.03;14026917.21;;-0.01;-0.01;-0.01;-5503351.57
202304;202310;6;416538001.78;0.01;0.07;3. Medio II;0.04;16943932.84;;-0.02;-0.02;-0.02;-9680280.32
202304;202311;7;416538001.78;0.00;0.07;3. Medio II;0.05;18940399.48;;-0.03;-0.03;-0.03;-13071959.83
202304;202312;8;416538001.78;0.00;0.07;3. Medio II;0.05;20901460.39;;-0.04;-0.04;-0.04;-15678390.10
202304;202401;9;416538001.78;0.01;0.07;3. Medio II;0.06;23271561.62;;-0.04;-0.04;-0.04;-17499571.13
202304;202402;10;416538001.78;0.00;0.07;3. Medio II;0.06;24807753.77;;-0.04;-0.04;-0.04;-18535502.92
202304;202403;11;416538001.78;0.00;0.07;3. Medio II;0.06;26607614.48;;-0.05;-0.05;-0.05;-18786185.47
202304;202404;12;416538001.78;0.01;0.07;3. Medio II;0.07;28701551.01;;-0.04;-0.04;-0.04;-18251618.78
202304;202405;13;416538001.78;0.00;0.07;3. Medio II;0.07;29963661.16;;-0.04;-0.04;-0.04;-16931802.85
202304;202406;14;416538001.78;0.00;0.07;3. Medio II;0.08;31517764.44;;-0.04;-0.04;-0.04;-14826737.68
202304;202407;15;416538001.78;0.00;0.07;3. Medio II;0.08;32520787.95;;-0.03;-0.03;-0.03;-11936423.27
202304;202408;16;416538001.78;0.00;0.07;3. Medio II;0.08;33730830.85;;-0.02;-0.02;-0.02;-8260859.62
202304;202409;17;416538001.78;0.00;0.07;3. Medio II;0.08;34062395.10;;-0.01;0.06;0.06;23518300.49
202304;202410;18;416538001.78;0.00;0.07;3. Medio II;0.08;34935875.29;;0.00;0.06;0.06;24370592.36
202304;202411;19;416538001.78;0.00;0.07;3. Medio II;0.08;35153724.66;;0.02;0.06;0.06;25156898.27
202304;202412;20;416538001.78;0.00;0.07;3. Medio II;0.09;35463212.40;;0.03;0.06;0.06;25886705.58
202304;202501;21;416538001.78;0.00;0.07;3. Medio II;0.09;35872669.25;;0.05;0.06;0.06;26567592.06
202304;202502;22;416538001.78;0.00;0.07;3. Medio II;0.09;36484147.04;;0.07;0.07;0.07;27205706.27
202304;202503;23;416538001.78;0.00;0.07;3. Medio II;0.09;37236831.21;;0.09;0.07;0.07;27806105.85
202304;202504;24;416538001.78;0.00;0.07;3. Medio II;0.09;37765417.93;;0.12;0.07;0.07;28373001.22
202304;202505;25;416538001.78;0.00;0.07;3. Medio II;0.09;38443958.34;;0.14;0.07;0.07;28909934.86
202304;202506;26;416538001.78;0.00;0.07;3. Medio II;0.09;38739700.32;;0.17;0.07;0.07;29419915.50
202304;202507;27;416538001.78;0.00;0.07;3. Medio II;0.09;39227466.32;;0.20;0.07;0.07;29905520.26
202304;202508;28;416538001.78;0.00;0.07;3. Medio II;0.09;39530705.98;;0.23;0.07;0.07;30368973.45
202304;202509;29;416538001.78;0.00;0.07;3. Medio II;0.09;39547784.04;;0.27;0.07;0.07;30812208.17
202305;202305;0;463180965.24;0.01;0.07;3. Medio II;0.01;4744362.63;;0.01;0.01;0.01;4631809.65
202305;202306;1;463180965.24;0.00;0.07;3. Medio II;0.01;4305267.07;;0.01;0.01;0.01;4168628.69
202305;202307;2;463180965.24;0.00;0.07;3. Medio II;0.01;5229776.28;;0.02;0.02;0.02;10015185.64
202305;202308;3;463180965.24;0.00;0.07;3. Medio II;0.01;6662395.00;;0.01;0.01;0.01;6036471.14
202305;202309;4;463180965.24;0.00;0.07;3. Medio II;0.02;8329383.30;;0.01;0.01;0.01;2576550.19
202305;202310;5;463180965.24;0.01;0.07;3. Medio II;0.02;11122827.70;;0.00;0.00;0.00;-364577.23
202305;202311;6;463180965.24;0.00;0.07;3. Medio II;0.03;13359065.40;;-0.01;-0.01;-0.01;-2786911.09
202305;202312;7;463180965.24;0.00;0.07;3. Medio II;0.03;15292845.93;;-0.01;-0.01;-0.01;-4690451.42
202305;202401;8;463180965.24;0.00;0.07;3. Medio II;0.04;17501755.95;;-0.01;-0.01;-0.01;-6075198.20
202305;202402;9;463180965.24;0.00;0.07;3. Medio II;0.04;18697689.20;;-0.01;-0.01;-0.01;-6941151.44
202305;202403;10;463180965.24;0.00;0.07;3. Medio II;0.04;20746801.80;;-0.02;-0.02;-0.02;-7288311.14
202305;202404;11;463180965.24;0.00;0.07;3. Medio II;0.05;22165988.27;;-0.02;-0.02;-0.02;-7116677.30
202305;202405;12;463180965.24;0.00;0.07;3. Medio II;0.05;23813986.15;;-0.01;-0.01;-0.01;-6426249.91
202305;202406;13;463180965.24;0.00;0.07;3. Medio II;0.05;25343872.88;;-0.01;-0.01;-0.01;-5217028.98
202305;202407;14;463180965.24;0.00;0.07;3. Medio II;0.06;26132670.06;;-0.01;-0.01;-0.01;-3489014.51
202305;202408;15;463180965.24;0.00;0.07;3. Medio II;0.06;27154910.45;;0.00;0.00;0.00;-1242206.50
202305;202409;16;463180965.24;0.00;0.07;3. Medio II;0.06;27868209.14;;0.00;0.00;0.00;1523395.06
202305;202410;17;463180965.24;0.00;0.07;3. Medio II;0.06;29028477.45;;0.01;0.05;0.05;24411169.32
202305;202411;18;463180965.24;0.00;0.07;3. Medio II;0.06;29525007.45;;0.02;0.05;0.05;25213351.40
202305;202412;19;463180965.24;0.00;0.07;3. Medio II;0.07;30284161.05;;0.03;0.06;0.06;25953189.39
202305;202501;20;463180965.24;0.00;0.07;3. Medio II;0.07;30869621.79;;0.04;0.06;0.06;26639678.91
202305;202502;21;463180965.24;0.00;0.07;3. Medio II;0.07;31183195.30;;0.05;0.06;0.06;27279998.93
202305;202503;22;463180965.24;0.00;0.07;3. Medio II;0.07;31686673.01;;0.06;0.06;0.06;27879970.24
202305;202504;23;463180965.24;0.00;0.07;3. Medio II;0.07;32373570.38;;0.08;0.06;0.06;28444377.82
202305;202505;24;463180965.24;0.00;0.07;3. Medio II;0.07;33089648.16;;0.09;0.06;0.06;28977202.91
202305;202506;25;463180965.24;0.00;0.07;3. Medio II;0.07;33755702.38;;0.11;0.06;0.06;29481793.52
202305;202507;26;463180965.24;0.00;0.07;3. Medio II;0.07;34435188.86;;0.12;0.06;0.06;29960991.95
202305;202508;27;463180965.24;0.00;0.07;3. Medio II;0.08;34832134.95;;0.14;0.07;0.07;30417231.81
202305;202509;28;463180965.24;0.00;0.07;3. Medio II;0.08;35357382.16;;0.16;0.07;0.07;30852612.81
202306;202306;0;486800513.82;0.01;0.07;3. Medio II;0.01;4898186.77;;0.01;0.01;0.01;4868005.14
202306;202307;1;486800513.82;0.00;0.07;3. Medio II;0.01;4387046.23;;0.01;0.01;0.01;4381204.62
202306;202308;2;486800513.82;0.00;0.07;3. Medio II;0.01;4771618.64;;0.02;0.02;0.02;10805347.92
202306;202309;3;486800513.82;0.00;0.07;3. Medio II;0.01;6064074.00;;0.01;0.01;0.01;6326916.32
202306;202310;4;486800513.82;0.00;0.07;3. Medio II;0.02;8092084.94;;0.00;0.00;0.00;2425777.68
202306;202311;5;486800513.82;0.00;0.07;3. Medio II;0.02;10344997.72;;0.00;0.00;0.00;-898068.00
202306;202312;6;486800513.82;0.01;0.07;3. Medio II;0.03;12895832.41;;-0.01;-0.01;-0.01;-3644620.71
202306;202401;7;486800513.82;0.01;0.07;3. Medio II;0.03;15397013.45;;-0.01;-0.01;-0.01;-5813880.47
202306;202402;8;486800513.82;0.00;0.07;3. Medio II;0.03;16624724.35;;-0.02;-0.02;-0.02;-7405847.26
202306;202403;9;486800513.82;0.00;0.07;3. Medio II;0.04;18336314.95;;-0.02;-0.02;-0.02;-8420521.10
202306;202404;10;486800513.82;0.00;0.07;3. Medio II;0.04;19472020.55;;-0.02;-0.02;-0.02;-8857901.98
202306;202405;11;486800513.82;0.00;0.07;3. Medio II;0.04;21490295.48;;-0.02;-0.02;-0.02;-8717989.89
202306;202406;12;486800513.82;0.00;0.07;3. Medio II;0.05;22832891.30;;-0.02;-0.02;-0.02;-8000784.84
202306;202407;13;486800513.82;0.00;0.07;3. Medio II;0.05;23931600.06;;-0.01;-0.01;-0.01;-6706286.84
202306;202408;14;486800513.82;0.00;0.07;3. Medio II;0.05;25060977.25;;-0.01;-0.01;-0.01;-4834495.87
202306;202409;15;486800513.82;0.00;0.07;3. Medio II;0.05;25621284.64;;0.00;0.00;0.00;-2385411.95
202306;202410;16;486800513.82;0.00;0.07;3. Medio II;0.05;25918232.96;;0.00;0.00;0.00;640964.94
202306;202411;17;486800513.82;0.00;0.07;3. Medio II;0.06;26941487.64;;0.01;0.05;0.05;25827441.20
202306;202412;18;486800513.82;0.00;0.07;3. Medio II;0.06;27812373.76;;0.02;0.05;0.05;26685134.83
202306;202501;19;486800513.82;0.00;0.07;3. Medio II;0.06;28365865.94;;0.03;0.06;0.06;27476194.59
202306;202502;20;486800513.82;0.00;0.07;3. Medio II;0.06;28932988.54;;0.04;0.06;0.06;28210231.75
202306;202503;21;486800513.82;0.00;0.07;3. Medio II;0.06;29955756.42;;0.05;0.06;0.06;28894917.29
202306;202504;22;486800513.82;0.00;0.07;3. Medio II;0.06;30682062.79;;0.06;0.06;0.06;29536471.31
202306;202505;23;486800513.82;0.00;0.07;3. Medio II;0.06;31280827.42;;0.08;0.06;0.06;30140007.39
202306;202506;24;486800513.82;0.00;0.07;3. Medio II;0.07;31763733.53;;0.09;0.06;0.06;30709780.39
202306;202507;25;486800513.82;0.00;0.07;3. Medio II;0.07;32529957.54;;0.11;0.06;0.06;31249368.57
202306;202508;26;486800513.82;0.00;0.07;3. Medio II;0.07;33266973.51;;0.13;0.07;0.07;31761809.86
202306;202509;27;486800513.82;0.00;0.07;3. Medio II;0.07;33647164.71;;0.15;0.07;0.07;32249705.46
202307;202307;0;523805154.03;0.01;0.06;3. Medio II;0.01;5267908.43;;0.01;0.01;0.01;5238051.54
202307;202308;1;523805154.03;0.00;0.06;3. Medio II;0.01;4861435.63;;0.01;0.01;0.01;4714246.39
202307;202309;2;523805154.03;0.00;0.06;3. Medio II;0.01;5265813.21;;0.02;0.02;0.02;8901589.75
202307;202310;3;523805154.03;0.00;0.06;3. Medio II;0.01;6615659.10;;0.01;0.01;0.01;6917555.24
202307;202311;4;523805154.03;0.00;0.06;3. Medio II;0.02;8561071.44;;0.01;0.01;0.01;5248355.17
202307;202312;5;523805154.03;0.00;0.06;3. Medio II;0.02;10531102.62;;0.01;0.01;0.01;3893989.51
202307;202401;6;523805154.03;0.01;0.06;3. Medio II;0.03;13150128.39;;0.01;0.01;0.01;2854458.29
202307;202402;7;523805154.03;0.00;0.06;3. Medio II;0.03;14780210.03;;0.00;0.00;0.00;2129761.48
202307;202403;8;523805154.03;0.00;0.06;3. Medio II;0.03;16688956.01;;0.00;0.00;0.00;1719899.11
202307;202404;9;523805154.03;0.00;0.06;3. Medio II;0.03;18243085.90;;0.00;0.00;0.00;1624871.16
202307;202405;10;523805154.03;0.00;0.06;3. Medio II;0.04;20220974.17;;0.00;0.00;0.00;1844677.63
202307;202406;11;523805154.03;0.00;0.06;3. Medio II;0.04;21833770.24;;0.00;0.00;0.00;2379318.53
202307;202407;12;523805154.03;0.00;0.06;3. Medio II;0.04;22954713.27;;0.01;0.01;0.01;3228793.86
202307;202408;13;523805154.03;0.00;0.06;3. Medio II;0.05;24191941.04;;0.01;0.01;0.01;4393103.61
